ID,LAT,LON,DEPTH,X,Y,Z,EX,EY,EZ,YR,MO,DY,HR,MI,SC,MAG,NCCP,NCCS,NCTP,NCTS,RCC,RCT,CID
122,50.323,12.5761,-10.013,327462.260177017,5577354.03011529,-10013,0,0,0,1991,11,29,15,19,52.192,0.6,0,0,0,0,0,0,0
123,50.32493,12.5782,-10.052,327618.710160896,5577563.72562732,-10052,0,0,0,1991,11,29,15,32,30.893,0.1,0,0,0,0,0,0,0
124,50.32288,12.57643,-10.051,327485.313036066,5577339.9242538,-10051,0,0,0,1991,11,29,15,57,20.279,1.4,0,0,0,0,0,0,0
125,50.33177,12.58266,-10.007,327960.842903315,5578313.82319314,-10007,0,0,0,1991,11,29,16,9,4.849,0.3,0,0,0,0,0,0,0
126,50.32287,12.57484,-9.971,327372.109779949,5577342.50019264,-9971,0,0,0,1991,11,29,16,22,23.679,0.2,0,0,0,0,0,0,0
127,50.32205,12.57561,-10.137,327423.943340781,5577249.55262719,-10137,0,0,0,1991,11,29,16,37,12.144,0.7,0,0,0,0,0,0,0
128,50.31965,12.57246,-10.016,327191.035128378,5576990.0495232,-10016,0,0,0,1991,11,29,17,7,0.711,0.2,0,0,0,0,0,0,0
129,50.32115,12.57476,-10.063,327360.182679657,5577151.46921036,-10063,0,0,0,1991,11,30,1,51,8.775,0.3,0,0,0,0,0,0,0
130,50.3222,12.57571,-10.183,327431.604264909,5577265.99656758,-10183,0,0,0,1991,12,1,15,18,18.274,0.8,0,0,0,0,0,0,0
131,50.32258,12.57375,-10.059,327293.478483613,5577312.78960696,-10059,0,0,0,1991,12,1,15,27,50.892,0.3,0,0,0,0,0,0,0
132,50.32295,12.57506,-9.929,327388.057993669,5577350.88360192,-9929,0,0,0,1991,12,1,15,33,16.458,0.2,0,0,0,0,0,0,0
133,50.32298,12.57377,-10.067,327296.352157786,5577357.21215832,-10067,0,0,0,1991,12,1,15,34,34.437,0.8,0,0,0,0,0,0,0
134,50.23956,12.45398,-6.886,318453.294033791,5568368.3276806,-6886,0,0,0,1991,12,3,14,6,57.615,0.8,0,0,0,0,0,0,0
135,50.23537,12.46031,-6.921,318888.725997844,5567887.12049934,-6921,0,0,0,1991,12,3,14,6,58.242,0.6,0,0,0,0,0,0,0
136,50.32325,12.5763,-9.996,327477.400408978,5577381.35948594,-9996,0,0,0,1991,12,6,12,15,45.744,0.9,0,0,0,0,0,0,0
137,51.1396,12.185,-10,303082.707662158,5669117.23374199,-10000,0,0,0,1991,12,13,5,6,0,4,0,0,0,0,0,0,0
138,50.32236,12.57528,-10.055,327401.578618354,5577284.78151387,-10055,0,0,0,1991,12,13,15,55,5.057,1.5,0,0,0,0,0,0,0
139,50.32213,12.57552,-10.063,327417.827372795,5577258.65516588,-10063,0,0,0,1991,12,13,16,0,51.628,0.3,0,0,0,0,0,0,0
140,50.32231,12.57523,-10.034,327397.838706133,5577279.33887433,-10034,0,0,0,1991,12,13,17,9,5.525,1.1,0,0,0,0,0,0,0
141,50.23211,12.45143,-7.786,318243.148533786,5567546.33493918,-7786,0,0,0,1991,12,24,8,49,42.696,0.4,0,0,0,0,0,0,0
142,50.00352,12.1923,-10.141,298808.976121902,5542799.90317319,-10141,0,0,0,1991,12,25,6,57,55.038,1,0,0,0,0,0,0,0
143,50.4928,12.1234,-16.22,295973.733056397,5597377.91529981,-16220,0,0,0,1991,12,30,14,37,1.46,1.4,0,0,0,0,0,0,0
144,50.24275,12.44375,-8.956,317736.091450358,5568747.93885655,-8956,0,0,0,1992,1,7,1,19,31.132,0.7,0,0,0,0,0,0,0
145,50.1963,12.45733,-9.714,318528.022076749,5563550.99775401,-9714,0,0,0,1992,1,7,23,29,21.694,0.4,0,0,0,0,0,0,0
146,50.4796,12.0907,-10,293597.291991565,5596000.92840467,-10000,0,0,0,1992,1,20,17,52,30.77,0.3,0,0,0,0,0,0,0
147,50.00667,12.20029,-11.906,299394.554129812,5543128.58516739,-11906,0,0,0,1992,2,3,16,58,50.631,1.2,0,0,0,0,0,0,0
148,50.00833,12.20091,-11.754,299445.88441323,5543311.44963192,-11754,0,0,0,1992,2,3,22,17,10.479,0.2,0,0,0,0,0,0,0
149,50.23187,12.45017,-7.816,318152.386355387,5567522.72907622,-7816,0,0,0,1992,2,16,16,22,45.536,1.9,0,0,0,0,0,0,0
150,50.23197,12.45027,-7.86,318159.897767409,5567533.60190547,-7860,0,0,0,1992,2,16,16,24,41.598,1,0,0,0,0,0,0,0
151,50.2311,12.44995,-7.813,318133.768093038,5567437.66588511,-7813,0,0,0,1992,2,16,16,26,45.057,0.6,0,0,0,0,0,0,0
152,50.23041,12.45018,-7.759,318147.543861828,5567360.39778924,-7759,0,0,0,1992,2,16,16,31,0.948,0,0,0,0,0,0,0,0
153,50.23159,12.45066,-7.851,318186.262511715,5567490.40581685,-7851,0,0,0,1992,2,16,16,32,23.443,0,0,0,0,0,0,0,0
154,50.2312,12.45114,-7.842,318219.007571762,5567445.87858154,-7842,0,0,0,1992,2,16,16,55,24.228,0.2,0,0,0,0,0,0,0
155,50.23132,12.44994,-7.859,318133.892213879,5567462.14749629,-7859,0,0,0,1992,2,18,22,52,43.717,1.5,0,0,0,0,0,0,0
156,50.22276,12.44819,-8.278,317976.50406788,5566514.81423338,-8278,0,0,0,1992,3,25,14,23,53.928,0.1,0,0,0,0,0,0,0
157,50.22646,12.45549,-7.727,318511.207869827,5566908.33215343,-7727,0,0,0,1992,4,18,5,38,39.706,1.1,0,0,0,0,0,0,0
158,50.22026,12.45416,-7.848,318392.803411332,5566222.32465382,-7848,0,0,0,1992,4,18,5,38,59.47,0.3,0,0,0,0,0,0,0
159,50.2144,12.3129,-6.68,308293.842847143,5565924.73116288,-6680,0,0,0,1992,5,1,15,35,45.56,0.4,0,0,0,0,0,0,0
