ID,LAT,LON,DEPTH,X,Y,Z,YR,MO,DY,HR,MI,SC,MAG,A,Strike1,Dip1,Rake1,Strike2,Dip2,Rake2,Pazim,Pdip,Tazim,Tdip,Q,Type ,Loc,,,,,,,,,,,,,CAT-ID,ALQ,FMQ,FMT,ScR,ME,Mw,M0,,EvID_DD,,,FMCAT-OT,FMCAT-LOC,FMCAT-MAG,MiDis,Depi,Ddep,Dmag,Region,Ref,,,,,,,,,,,,,,,,,
KP202305291916,47.371729,6.916358,5.092,560554,246898,-5092,2023,5,29,19,16,31.6,3.81,0,281,51,129,49,53,52,165,1,257,61,,,,,,,,,,,,,,,,DDR-NW0,A,1,OT,0.572,FM,3.26,97629000000000,,202300836,,,2023,5,29,19,16,0,47.373,6.913,5,3.8,1.4,0.3,0.1,0,REC,Reclere,UNPUBLISHED,,,,,,,,,
KP202305301412,47.404655,8.177314,17.426,655758,250689,-17426,2023,5,30,14,12,15.6,2.4,0,312,88,164,43,74,2,359,10,266,13,,,,,,,,,,,,,,,,DDR-NE0,A,1,SS,0.1,FM,2.47,5688500000000,,202300854,,,2023,5,30,14,12,0,47.408,8.181,18,2.4,10.6,0.5,-0.6,0,LEN,Lenzburg,UNPUBLISHED,,,,,,,,,
KP202306011248,47.672856,7.468376,12.35,602235,280248,-12350,2023,6,1,12,48,39.8,3.56,0,279,89,168,9,78,1,325,8,233,9,,,,,,,,,,,,,,,,DDR-NW0,A,1,SS,0.072,FM,3.08,51792000000000,,202300872,,,2023,6,1,12,48,0,47.679,7.47,13,3.6,3.9,0.7,-0.7,0,STZ,Sierentz,F,UNPUBLISHED,,,,,,,,
KP202306271018,47.739569,8.906412,8.723,710090,288695,-8723,2023,6,27,10,18,25.7,3.14,1,129,78,-151,32,61,-14,354,29,258,11,,,,,,,,,,,,,,,,DDR-NE0,A,2,SS,-0.322,FM,2.89,24266000000000,,202301028,,,2023,6,27,10,18,0,47.743,8.903,10,3.1,8.6,0.5,-1.3,0,SIN,Singen,UNPUBLISHED,,,,,,,,,
KP202306291557,47.740289,8.905018,8.868,709984,288773,-8868,2023,6,29,15,57,20,3.23,1,128,62,-157,26,70,-30,345,36,78,5,,,,,,,,,,,,,,,,DDR-NE0,A,1,SS,-0.256,FM,2.95,29854000000000,,202301050,,,2023,6,29,15,57,0,47.743,8.903,10,3.2,8.6,0.3,-1.1,0,SIN,Singen,UNPUBLISHED,,,,,,,,,
KP202307141514,47.777173,8.792297,3.228,701460,292722,-3228,2023,7,14,15,14,59.5,2.06,0,139,81,-173,48,83,-9,3,11,94,1,,,,,,,,,,,,,,,,DDR-NE0,B,2,SS,-0.089,FM,2.37,4027200000000,,202301164,,,2023,7,14,15,14,0,47.777,8.797,2,2.1,10.7,0.4,1.2,0,HIL,Hilzingen,UNPUBLISHED,,,,,,,,,
KP202307301157,46.598393,8.336781,8.819,668820,161185,-8819,2023,7,30,11,57,52.2,2.07,0,335,41,-124,196,57,-64,157,67,268,9,,,,,,,,,,,,,,,,DDR-NW0,A,2,ON,-0.667,FM,1.92,851140000000,,202301279,,,2023,7,30,11,57,0,46.598,8.334,10,2.1,2.6,0.2,-1.2,0,HAE,Handegg,Grimsel,UNPUBLISHED,,,,,,,,
KP202308121623,46.773943,9.391401,8.81,749131,182163,-8810,2023,8,12,16,23,38.3,2.3,0,102,70,177,193,87,20,326,12,59,16,,,,,,,,,,,,,,,,DDR-SE0,A,2,SS,0.128,FM,2.39,4315200000000,,202301390,,,2023,8,12,16,23,0,46.767,9.385,10,2.3,8.7,0.9,-1.2,0,ROT,Rothenbrunnen,UNPUBLISHED,,,,,,,,,
KP202308130100,46.627307,8.380881,7.54,672160,164439,-7540,2023,8,13,1,0,52.1,2.08,2,284,62,-124,159,43,-43,145,58,38,10,,,,,,,,,,,,,,,,DDR-SW0,A,1,ON,-0.478,FM,2.2,2238700000000,,202301399,,,2023,8,13,1,0,0,46.625,8.378,9,2.1,5.4,0.3,-1.5,0,TIR,Tieralplistock,Furka,UNPUBLISHED,,,,,,,,
KP202308172110,45.943957,7.216772,5.185,582793,88066,-5185,2023,8,17,21,10,59.7,2.86,0,44,55,-136,285,55,-45,254,54,345,0,,,,,,,,,,,,,,,,DDR-SW0,B,2,ON,-0.494,FM,2.86,21878000000000,,202301432,,,2023,8,17,21,10,0,45.943,7.221,5,2.9,8.4,0.3,0.2,0,BSP,Bourg-Saint-Pierre,UNPUBLISHED,,,,,,,,,
KP202308250110,47.740794,8.904609,8.901,709952,288828,-8901,2023,8,25,1,10,54.4,3.36,2,284,50,-167,185,80,-41,136,35,241,20,,,,,,,,,,,,,,,,DDR-NE0,A,1,SS,-0.456,FM,3.06,43652000000000,,202301481,,,2023,8,25,1,10,0,47.744,8.902,10,3.4,8.7,0.4,-1.1,0,SIN,Singen,UNPUBLISHED,,,,,,,,,
KP202308261805,47.368221,6.915005,5.39,560449,246508,-5390,2023,8,26,18,5,15.6,2.76,2,96,81,-168,4,78,-10,321,15,230,2,,,,,,,,,,,,,,,,DDR-NW0,A,2,SS,-0.111,FM,2.7,12589000000000,,202301514,,,2023,8,26,18,5,0,47.371,6.914,6,2.8,1.5,0.3,-0.6,0,REC,Reclere,UNPUBLISHED,,,,,,,,,
KP202308272032,47.368494,6.915347,5.279,560475,246538,-5279,2023,8,27,20,32,37.7,3.03,2,95,78,-175,4,85,-12,319,12,50,5,,,,,,,,,,,,,,,,DDR-NW0,A,1,SS,-0.133,FM,2.86,21878000000000,,202301525,,,2023,8,27,20,32,0,47.37,6.915,6,3,1.5,0.2,-0.7,0,REC,Reclere,UNPUBLISHED,,,,,,,,,
KP202308281734,47.368596,6.915573,5.21,560492,246550,-5210,2023,8,28,17,34,14.4,2.61,2,91,81,-170,360,81,-9,316,13,226,0,,,,,,,,,,,,,,,,DDR-NW0,A,2,SS,-0.1,FM,2.48,5888400000000,,202301542,,,2023,8,28,17,34,0,47.371,6.916,6,2.6,1.5,0.3,-0.8,0,REC,Reclere,UNPUBLISHED,,,,,,,,,
KP202308301623,47.740362,8.904412,9.034,709938,288780,-9034,2023,8,30,16,23,26.2,2.93,2,281,70,-148,179,60,-24,143,37,48,6,,,,,,,,,,,,,,,,DDR-NE0,A,2,ON,-0.267,FM,2.81,18408000000000,,202301607,,,2023,8,30,16,23,0,47.742,8.903,10,2.9,8.5,0.2,-1,0,SIN,Singen,UNPUBLISHED,,,,,,,,,
KP202309020019,47.739979,8.904288,9.126,709930,288737,-9126,2023,9,2,0,19,10.6,2.93,2,288,55,-146,177,63,-41,139,47,234,5,,,,,,,,,,,,,,,,DDR-NE0,A,1,ON,-0.456,FM,2.82,19055000000000,,202301639,,,2023,9,2,0,19,0,47.742,8.903,10,2.9,8.5,0.2,-0.9,0,SIN,Singen,UNPUBLISHED,,,,,,,,,
KP202309081604,47.739446,8.903984,9.126,709908,288677,-9126,2023,9,8,16,4,19.2,2.51,2,280,59,-154,176,68,-34,135,39,230,6,,,,,,,,,,,,,,,,DDR-NE0,A,2,SS,-0.378,FM,2.55,7498900000000,,202301719,,,2023,9,8,16,4,0,47.741,8.901,10,2.5,8.4,0.3,-0.9,0,SIN,Singen,UNPUBLISHED,,,,,,,,,
KP202309120416,47.738711,8.904528,9.011,709951,288597,-9011,2023,9,12,4,16,9.7,2.42,2,265,65,-152,162,65,-28,124,37,34,0,,,,,,,,,,,,,,,,DDR-NE0,A,2,SS,-0.311,FM,2.46,5495400000000,,202301764,,,2023,9,12,4,16,0,47.742,8.903,10,2.4,8.4,0.4,-1,0,SIN,Singen,UNPUBLISHED,,,,,,,,,
KP202309221347,47.741867,8.904976,8.777,709978,288948,-8777,2023,9,22,13,47,44.2,2.65,2,284,37,-156,175,76,-56,121,48,239,23,,,,,,,,,,,,,,,,DDR-NE0,A,2,SS,-0.622,FM,2.55,7498900000000,,202301859,,,2023,9,22,13,47,0,47.744,8.904,10,2.7,8.7,0.2,-1.2,-0.1,SIN,Singen,UNPUBLISHED,,,,,,,,,
KP202309240507,47.367724,6.915554,5.145,560490,246453,-5145,2023,9,24,5,7,13.1,3.14,2,99,72,-170,6,81,-18,321,20,53,6,,,,,,,,,,,,,,,,DDR-NW0,A,1,SS,-0.2,FM,2.93,27861000000000,,202301899,,,2023,9,24,5,7,0,47.37,6.912,5,3.1,1.5,0.4,0.1,0,REC,Reclere,UNPUBLISHED,,,,,,,,,
KP202311241902,47.343308,7.459425,18.3,601572,243606,-18300,2023,11,24,19,2,27.7,2.2,0,320,69,-151,218,63,-24,181,35,88,4,,,,,,,,,,,,,,,,DDR-NW0,A,2,SS,-0.294,FM,2.37,4027200000000,,202302620,,,2023,11,24,19,2,0,47.347,7.462,19,2.2,9.7,0.5,-0.7,0,VTE,ValTerbi,JU,UNPUBLISHED,,,,,,,,
KP202312291704,47.578132,7.342299,10.951,592753,269719,-10951,2023,12,29,17,4,55.3,2.51,0,296,58,-161,195,74,-34,151,35,248,10,,,,,,,,,,,,,,,,DDR-NW0,A,2,SS,-0.294,FM,2.49,6095400000000,,202302818,,,2023,12,29,17,4,0,47.58,7.344,12,2.5,8.6,0.2,-1,0,ALK,Altkirch,Rheingraben,F,UNPUBLISHED,,,,,,,
KP202401040638,46.820322,7.998453,5.388,642720,185615,-5388,2024,1,4,6,38,22.8,2.86,0,47,24,74,244,67,97,329,21,168,68,,,,,,,,,,,,,,,,DDR-SW0,B,2,TF,0.872,FM,2.99,34277000000000,,202400027,,,2024,1,4,6,38,0,46.819,8.006,7,2.9,13.1,0.6,-1.6,0,SOE,Soerenberg,UNPUBLISHED,,,,,,,,,
KP202401100116,47.866573,7.650484,17.02,615854,301810,-17020,2024,1,10,1,16,13.5,2.19,0,288,37,-127,151,61,-66,104,65,224,13,,,,,,,,,,,,,,,,DDR-NW0,A,1,ON,-0.661,FM,2.26,2754200000000,,202400097,,,2024,1,10,1,16,0,47.871,7.655,19,2.2,18.2,0.6,-2,0,HEI,Heitersheim,Rheingraben,D,UNPUBLISHED,,,,,,,
KP202401150231,47.740035,8.903446,8.624,709867,288742,-8624,2024,1,15,2,31,44.1,2.28,0,293,67,-179,203,89,-23,155,16,250,15,,,,,,,,,,,,,,,,DDR-NE0,A,1,SS,-0.133,FM,2.37,4027200000000,,202400120,,,2024,1,15,2,31,0,47.743,8.901,9,2.3,8.5,0.4,-0.4,0,SIN,Singen,UNPUBLISHED,,,,,,,,,
KP202401181410,46.745417,9.626232,5.464,767149,179466,-5464,2024,1,18,14,10,9.2,3.07,0,112,48,-144,356,64,-49,315,52,57,10,,,,,,,,,,,,,,,,DDR-SE0,A,1,ON,-0.472,FM,2.91,26002000000000,,202400143,,,2024,1,18,14,10,0,46.743,9.625,6,3.1,7.7,0.3,-0.5,0,ARH,AroserRothorn,UNPUBLISHED,,,,,,,,,
KP202402270121,47.365373,6.915189,5.135,560461,246192,-5135,2024,2,27,1,21,42.8,3.44,2,99,73,-175,8,85,-17,323,15,55,8,,,,,,,,,,,,,,,,DDR-NW0,A,1,SS,-0.189,FM,3.19,68391000000000,,202400425,,,2024,2,27,1,21,0,47.366,6.913,5,3.4,1.7,0.2,0.1,0,REC,Reclere,UNPUBLISHED,,,,,,,,,
KP202403080103,46.204971,7.313309,7.952,590326,117065,-7952,2024,3,8,1,3,32,1.39,0,222,76,-151,124,62,-16,86,30,350,9,,,,,,,,,,,,,,,,DDR-SW0,A,2,SS,-0.25,FM,1.76,489220000000,,202400554,,,2024,3,8,1,3,0,46.205,7.314,8,1.4,1.7,0.1,0,0,APR,Aproz,Sion,UNPUBLISHED,,,,,,,,
KP202403082258,47.671646,7.468376,12.824,602235,280113,-12824,2024,3,8,22,58,40.5,1.91,0,107,78,-180,17,90,-12,332,9,63,8,,,,,,,,,,,,,,,,DDR-NW0,A,1,SS,-0.067,FM,2.04,1288200000000,,202400558,,,2024,3,8,22,58,0,47.678,7.468,14,1.9,3.8,0.7,-1.2,0,STZ,Sierentz,F,UNPUBLISHED,,,,,,,,
KP202403100855,46.756489,9.277465,6.761,740477,180013,-6761,2024,3,10,8,55,55.5,1.59,0,229,35,144,349,70,60,101,20,222,55,,,,,,,,,,,,,,,,DDR-SE0,A,2,OT,0.533,FM,1.89,775350000000,,202400573,,,2024,3,10,8,55,0,46.752,9.27,9,1.6,9.2,0.8,-2.2,0,ILA,Ilanz,UNPUBLISHED,,,,,,,,,
KP202403151121,46.177637,7.412961,6.418,598017,114019,-6418,2024,3,15,11,21,41.6,1.65,0,55,55,-127,288,49,-49,266,60,170,3,,,,,,,,,,,,,,,,DDR-SW0,A,2,ON,-0.567,FM,1.93,890230000000,,202400613,,,2024,3,15,11,21,0,46.174,7.413,6,1.7,1.9,0.4,0.4,-0.1,HER,Heremence,Sion,UNPUBLISHED,,,,,,,,
KP202403180035,46.317558,7.339889,2.995,592394,129578,-2995,2024,3,18,0,35,48.2,2.13,1,276,70,-160,179,71,-21,137,28,227,1,,,,,,,,,,,,,,,,DDR-SW0,A,2,SS,-0.222,FM,2.37,4027200000000,,202400628,,,2024,3,18,0,35,0,46.319,7.342,4,2.1,2.1,0.2,-1,0,ANZ,Anzere,UNPUBLISHED,,,,,,,,,
KP202403181552,46.401935,8.535724,8.209,684368,139542,-8209,2024,3,18,15,52,47.8,3.1,0,245,86,-161,154,72,-4,111,16,18,10,,,,,,,,,,,,,,,,DDR-SW0,B,2,SS,-0.128,FM,2.87,22646000000000,,202400633,,,2024,3,18,15,52,0,46.397,8.538,7,3.1,11.4,0.6,1.2,0,VBA,Val,Bavona,UNPUBLISHED,,,,,,,,
KP202403271445,45.968788,7.942032,9.219,639021,90927,-9219,2024,3,27,14,45,57.8,2.6,0,254,57,-159,152,72,-34,109,37,206,10,,,,,,,,,,,,,,,,DDR-SW0,A,1,SS,-0.306,FM,2.47,5688500000000,,202400727,,,2024,3,27,14,45,0,45.973,7.961,10,2.6,8.5,1.5,-0.8,0,CDJ,Cima-Di-Jazzi,UNPUBLISHED,,,,,,,,,
KP202404170351,47.762404,7.405004,18.556,597480,290205,-18556,2024,4,17,3,51,15,2.77,0,91,80,-176,360,86,-10,315,9,46,4,,,,,,,,,,,,,,,,DDR-NW0,A,2,SS,-0.078,FM,2.73,13964000000000,,202400896,,,2024,4,17,3,51,0,47.764,7.409,19,2.8,7.1,0.3,-0.4,0,MUH,Mulhouse,F,UNPUBLISHED,,,,,,,,
KP202404172028,47.753367,8.925402,19.23,711485,290255,-19230,2024,4,17,20,28,16.9,2.94,0,131,80,-145,34,56,-12,359,31,258,16,,,,,,,,,,,,,,,,DDR-NE0,A,1,ON,-0.261,FM,2.77,16032000000000,,202400905,,,2024,4,17,20,28,0,47.762,8.921,20,2.9,10.6,1,-0.8,0,SIB,Singen-Boehringen,UNPUBLISHED,,,,,,,,,
KP202404220135,46.839541,6.739989,0.683,546705,187838,-683,2024,4,22,1,35,55.3,3.78,2,86,82,177,176,87,8,311,4,41,8,,,,,,,,,,,,,,,,DDR-SW0,B,1,SS,0.089,FM,3.42,170390000000000,,202400935,,,2024,4,22,1,35,0,46.837,6.741,2,3.8,4.1,0.3,-1.3,0,CON,ConciseVD,UNPUBLISHED,,,,,,,,,
KP202405021204,46.294319,8.260079,3.776,663296,127321,-3776,2024,5,2,12,4,29.9,2.49,0,260,42,-102,95,49,-80,60,81,178,4,,,,,,,,,,,,,,,,DDR-SE0,B,1,NF,-0.878,FM,2.52,6760800000000,,202401045,,,2024,5,2,12,4,0,46.299,8.265,3,2.5,19.1,0.6,0.8,0,VDE,ValleDeveroIT,UNPUBLISHED,,,,,,,,,
KP202405061139,46.775291,7.223402,2.618,583561,180480,-2618,2024,5,6,11,39,16,2.79,0,261,84,-167,169,77,-6,126,13,35,5,,,,,,,,,,,,,,,,DDR-SW0,A,2,SS,-0.106,FM,2.81,18408000000000,,202401071,,,2024,5,6,11,39,0,46.775,7.224,4,2.8,3.2,0.1,-1.4,0,FRI,Fribourg,UNPUBLISHED,,,,,,,,,
KP202405092125,46.038027,7.360512,6.82,593951,98502,-6820,2024,5,9,21,25,57.8,3.72,0,42,80,-150,306,61,-12,268,28,171,13,,,,,,,,,,,,,,,,DDR-SW0,A,1,ON,-0.233,FM,3.32,121150000000000,,202401098,,,2024,5,9,21,25,0,46.036,7.362,4,3.7,6.1,0.3,2.8,0,ROB,Rosablanche-Dix,UNPUBLISHED,,,,,,,,,
KP202405211738,47.6718,7.468815,12.774,602268,280130,-12774,2024,5,21,17,38,38.2,2.8,0,280,88,175,11,85,2,326,2,235,5,,,,,,,,,,,,,,,,DDR-NW0,A,1,SS,0.039,FM,2.63,9885500000000,,202401187,,,2024,5,21,17,38,0,47.678,7.47,13,2.8,3.9,0.7,-0.2,0,STZ,Sierentz,F,UNPUBLISHED,,,,,,,,
KP202406040034,47.05168,8.863604,-0.983,708268,212166,983,2024,6,4,0,34,32.7,4.42,0,49,39,121,191,57,67,297,10,53,69,,,,,,,,,,,,,,,,ABSRELOC,B,1,OT,0.7,FM,4.14,2045400000000000,,202401280,,,2024,6,4,0,34,0,47.05,8.858,0,4.4,7,0.5,-1,0,OBO,Ochsenboden,Sihltal,UNPUBLISHED,,,,,,,,
KP202406070436,45.928103,6.240066,4.986,507022,86991,-4986,2024,6,7,4,36,40.7,3.1,0,247,75,125,357,37,24,311,23,194,48,,,,,,,,,,,,,,,,DDR-SW0,B,1,OT,0.439,FM,3.01,36728000000000,,202401327,,,2024,6,7,4,36,0,45.936,6.244,2,3.1,18.1,0.9,3,0,ANE,Annecy,F,UNPUBLISHED,,,,,,,,
KP202406080744,46.03913,7.357884,6.915,593747,98625,-6915,2024,6,8,7,44,7.6,2.77,0,50,65,-146,305,60,-29,269,41,176,3,,,,,,,,,,,,,,,,DDR-SW0,A,2,ON,-0.35,FM,2.71,13032000000000,,202401341,,,2024,6,8,7,44,0,46.038,7.357,5,2.8,6.2,0.1,1.9,0,ROB,Rosablanche-Dix,UNPUBLISHED,,,,,,,,,
KP202406111939,46.36416,7.561834,6.503,609481,134761,-6503,2024,6,11,19,39,49.1,2.2,0,267,89,-139,176,49,-1,139,28,33,27,,,,,,,,,,,,,,,,DDR-SW0,A,2,ON,-0.233,FM,2.36,3890500000000,,202401357,,,2024,6,11,19,39,0,46.366,7.566,7,2.2,6.2,0.4,-0.5,0,LEU,Leukerbad-Trubelstock,UNPUBLISHED,,,,,,,,,
KP202406270106,47.699652,7.965589,7.197,639557,283359,-7197,2024,6,27,1,6,52.1,4.25,1,117,75,-148,18,59,-18,341,33,244,11,,,,,,,,,,,,,,,,DDR-NW0,B,1,ON,-0.356,FM,3.52,241360000000000,,202401500,,,2024,6,27,1,6,0,47.699,7.966,8,4.2,17.4,0.1,-0.8,0,WER,Wehratal,Todtmoos,D,UNPUBLISHED,,,,,,,
KP202407311647,47.247122,9.487684,1.502,755109,234937,-1502,2024,7,31,16,47,25.2,2.45,0,107,38,100,274,52,82,10,7,146,80,,,,,,,,,,,,,,,,ABSRELOC,A,2,TF,0.9,FM,2.59,8609900000000,,202401962,,,2024,7,31,16,47,0,47.247,9.485,2,2.5,2.2,0.2,-0.5,0,SEW,Sennwald,Rheintal,SG,UNPUBLISHED,,,,,,,
KP202408120029,47.372965,6.914935,5.496,560447,247036,-5496,2024,8,12,0,29,44.7,2.2,0,264,66,126,23,43,37,328,13,219,54,,,,,,,,,,,,,,,,DDR-NW0,A,1,OT,0.506,FM,2.07,1428900000000,,202402068,,,2024,8,12,0,29,0,47.373,6.914,6,2.2,1.1,0.1,-0.5,0,REC,Reclere,UNPUBLISHED,,,,,,,,,
KP202408141110,47.366136,6.914795,5.454,560431,246277,-5454,2024,8,14,11,10,4.3,2.59,2,97,72,168,191,78,19,323,4,55,21,,,,,,,,,,,,,,,,DDR-NW0,A,2,SS,0.211,FM,2.42,4786300000000,,202402087,,,2024,8,14,11,10,0,47.368,6.913,6,2.6,1.5,0.2,-0.5,0,REC,Reclere,UNPUBLISHED,,,,,,,,,
KP202408161044,46.227801,7.8648,2.973,632878,119684,-2973,2024,8,16,10,44,35.5,1.89,0,83,33,-130,307,66,-68,253,63,21,18,,,,,,,,,,,,,,,,DDR-SE0,A,1,ON,-0.656,FM,1.85,668340000000,,202402119,,,2024,8,16,10,44,0,46.226,7.866,4,1.9,2.7,0.2,-1,0,SLD,Stalden,UNPUBLISHED,,,,,,,,,
KP202408170100,47.216961,9.621474,1.346,765327,231858,-1346,2024,8,17,1,0,7.9,2.52,0,105,49,130,233,55,53,348,3,84,61,,,,,,,,,,,,,,,,DDR-NE0,B,2,OT,0.572,FM,2.53,6998400000000,,202402128,,,2024,8,17,1,0,0,47.208,9.619,3,2.5,5.4,1,-1.7,0,FRT,Frastanz,Vorarlberg,UNPUBLISHED,,,,,,,,
KP202408180305,46.405852,7.490189,3.614,603964,139390,-3614,2024,8,18,3,5,1.6,1.89,1,106,75,-160,11,70,-16,329,25,238,3,,,,,,,,,,,,,,,,DDR-SW0,A,2,SS,-0.222,FM,2.02,1202300000000,,202402145,,,2024,8,18,3,5,0,46.413,7.492,4,1.9,4.3,0.8,-0.4,0,REZ,Flueseeli,Lenk,UNPUBLISHED,,,,,,,,
KP202408191035,46.414513,7.536506,2.085,607524,140356,-2085,2024,8,19,10,35,57.3,2.17,1,308,50,-159,204,74,-42,158,40,261,15,,,,,,,,,,,,,,,,DDR-SW0,B,1,SS,-0.233,FM,2.26,2754200000000,,202402143,,,2024,8,19,10,35,0,46.418,7.537,3,2.2,7.6,0.4,-0.9,0,WIS,Wildstrubel,UNPUBLISHED,,,,,,,,,
KP202408241056,47.586434,8.972486,20.86,715378,271765,-20860,2024,8,24,10,56,48.6,1.55,0,332,60,-100,172,32,-73,217,73,70,14,,,,,,,,,,,,,,,,DDR-NE0,A,1,NF,-0.85,FM,1.87,707130000000,,202402226,,,2024,8,24,10,56,0,47.59,8.972,22,1.6,6.9,0.4,-1.1,-0.1,MHD,Muellheim-Dorf,UNPUBLISHED,,,,,,,,,
KP202408300513,46.409413,7.550561,3.313,608606,139790,-3313,2024,8,30,5,13,27.8,1.71,1,310,50,-126,179,52,-55,154,63,245,1,,,,,,,,,,,,,,,,DDR-SW0,B,2,ON,-0.6,FM,2.09,1531100000000,,202402298,,,2024,8,30,5,13,0,46.415,7.554,4,1.7,8.2,0.7,-0.7,0,WIS,Wildstrubel,UNPUBLISHED,,,,,,,,,
KP202409021626,46.397394,7.444631,2.837,600461,138448,-2837,2024,9,2,16,26,59.5,1.81,0,239,75,153,337,64,17,290,7,196,30,,,,,,,,,,,,,,,,DDR-SW0,A,2,SS,0.244,FM,1.95,944060000000,,202402329,,,2024,9,2,16,26,0,46.4,7.445,3,1.8,2.4,0.3,-0.2,0,IFA,Iffigenalp,Lenk,UNPUBLISHED,,,,,,,,
KP202409040129,47.132075,7.177318,11.507,580174,220155,-11507,2024,9,4,1,29,38.1,2.19,1,301,63,-138,188,53,-35,159,48,63,6,,,,,,,,,,,,,,,,DDR-NW0,A,2,ON,-0.467,FM,2.15,1883600000000,,202402343,,,2024,9,4,1,29,0,47.136,7.175,13,2.2,4.8,0.5,-1.5,0,BMS,Biel-MontSujet,UNPUBLISHED,,,,,,,,,
KP202409082231,45.97889,7.484959,1.624,603589,91926,-1624,2024,9,8,22,31,5.7,2.54,0,62,39,175,156,87,51,277,31,33,36,,,,,,,,,,,,,,,,DDR-SW0,B,1,SS,0.311,FM,2.59,8609900000000,,202402420,,,2024,9,8,22,31,0,45.981,7.488,1,2.5,12.6,0.3,0.6,0,ARO,Arolla,UNPUBLISHED,,,,,,,,,
KP202409111812,47.364288,6.915757,5.042,560503,246071,-5042,2024,9,11,18,12,33.5,2.59,2,101,67,174,194,85,24,325,13,60,20,,,,,,,,,,,,,,,,DDR-NW0,A,2,SS,0.267,FM,2.39,4315200000000,,202402494,,,2024,9,11,18,12,0,47.365,6.916,5,2.6,1.8,0.1,0,0,REC,Reclere,UNPUBLISHED,,,,,,,,,
KP202409180557,46.531769,8.038788,10,646043,153562,-10000,2024,9,18,5,57,26.6,1.78,0,329,40,-57,109,57,-114,330,68,217,9,,,,,,,,,,,,,,,,DDR-NW0,A,2,ON,-0.683,FM,2.02,1200900000000,,202402583,,,2024,9,18,5,57,0,46.531,8.039,10,1.8,10.4,0.1,0,0,KKP,Konkordiaplatz,VS,UNPUBLISHED,,,,,,,,
KP202409210619,47.517978,7.551329,9.432,608489,263032,-9432,2024,9,21,6,19,31.5,2.34,0,277,27,-163,172,82,-64,108,47,240,32,,,,,,,,,,,,,,,,DDR-NW0,A,2,SS,-0.45,FM,2.28,2951200000000,,202402626,,,2024,9,21,6,19,0,47.519,7.556,10,2.3,0.7,0.4,-0.6,0,OWB,Oberwil,Basel,UNPUBLISHED,,,,,,,,
KP202409220221,46.363775,7.561955,6.566,609490,134718,-6566,2024,9,22,2,21,57.9,1.13,0,65,69,132,176,46,30,126,14,19,48,,,,,,,,,,,,,,,,DDR-SW0,A,2,OT,0.433,FM,1.59,268840000000,,202402640,,,2024,9,22,2,21,0,46.366,7.566,7,1.1,6.1,0.4,-0.4,0,LEU,Leukerbad-Trubelstock,UNPUBLISHED,,,,,,,,,
KP202409261738,46.538527,7.854111,1.535,631871,154221,-1535,2024,9,26,17,38,11.5,3.47,0,72,52,104,231,40,73,153,6,35,78,,,,,,,,,,,,,,,,DDR-SW0,B,1,TF,0.828,FM,3.38,145640000000000,,202402718,,,2024,9,26,17,38,0,46.539,7.855,1,3.5,11.6,0.1,0.5,0,SHN,Schilthorn,UNPUBLISHED,,,,,,,,,
KP202410022218,47.36572,6.915374,4.994,560475,246230,-4994,2024,10,2,22,18,46.8,2.16,0,100,78,-158,5,69,-13,324,24,231,6,,,,,,,,,,,,,,,,DDR-NW0,A,2,SS,-0.194,FM,1.99,1083900000000,,202402776,,,2024,10,2,22,18,0,47.368,6.915,5,2.2,1.6,0.3,0,0,REC,Reclere,UNPUBLISHED,,,,,,,,,
KP202410100633,46.165758,7.058782,5.18,570660,112770,-5180,2024,10,10,6,33,17.4,2.66,0,262,90,-166,172,76,0,128,10,36,10,,,,,,,,,,,,,,,,DDR-SW0,A,2,SS,-0.078,FM,2.48,5888400000000,,202402873,,,2024,10,10,6,33,0,46.167,7.059,6,2.7,5.3,0.1,-0.8,0,COL,Collonges,Martigny,UNPUBLISHED,,,,,,,,
KP202410160115,47.168881,9.981749,1.939,792778,227338,-1939,2024,10,16,1,15,43.5,3.12,0,292,78,-149,195,60,-14,158,30,60,12,,,,,,,,,,,,,,,,DDR-NE0,B,1,ON,-0.25,FM,3.04,40738000000000,,202402927,,,2024,10,16,1,15,0,47.156,9.984,2,3.1,16.6,1.4,-0.1,0,KLT,Klostertal,UNPUBLISHED,,,,,,,,,
KP202410300022,47.892358,7.85795,11.645,999000,999000,-11645,2024,10,30,0,22,30.5,2.13,0,78,76,-171,345,81,-15,301,17,32,4,,,,,,,,,,,,,,,,DDR-NW0,A,2,SS,-0.133,FM,2.03,1244500000000,,202403078,,,2024,10,30,0,22,0,47.892,7.864,12,2.1,8.2,0.5,-0.4,0,OMT,Obermuenstertal,D,UNPUBLISHED,,,,,,,,
KP202410300130,46.310412,8.870411,13.897,710289,129784,-13897,2024,10,30,1,30,30.4,1.83,0,107,52,-138,348,59,-47,313,54,49,4,,,,,,,,,,,,,,,,DDR-SE0,A,2,ON,-0.494,FM,2,1122000000000,,202403080,,,2024,10,30,1,30,0,46.308,8.877,13,1.8,10.6,0.6,0.9,0,CDB,Cima,Di,Bri,Verzasca,UNPUBLISHED,,,,,,
